realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter
1760,stan,prodaja,37.0,2019,,3.0,,True,Centralno,2.0,1.0,1500.0,Zlatibor,Obudojevica
1767,stan,izdavanje,62.0,,,6.0,,True,Samostalno,3.0,1.0,240.0,Niš,Centar
1768,stan,prodaja,58.0,,,5.0,2.0,True,Samostalno,,,79000.0,Beograd,Zemun (Kalvarija)
1769,stan,prodaja,43.0,,,,,True,,,,56650.0,Novi Sad,Detelinara nova
1771,stan,prodaja,56.0,,,4.0,1.0,True,"Podno, Samostalno",3.0,1.0,,Novi Banovci,
1772,stan,prodaja,17.0,,,4.0,,True,,,,63000.0,Beograd,Vračar (Centar)
1774,stan,prodaja,90.0,,,10.0,3.0,True,Centralno,4.0,,69990.0,Niš,Crveni pevac
1775,stan,prodaja,35.0,,,,2.0,True,Centralno,1.5,,57680.0,Novi Sad,Liman 4
1776,stan,prodaja,47.0,,,,2.0,True,Centralno,1.5,,50500.0,Novi Sad,Detelinara
1777,stan,prodaja,42.0,,,5.0,4.0,True,,2.0,,47950.0,Beograd,Rakovica
1779,stan,prodaja,73.0,,,4.0,,True,Centralno,3.0,,180000.0,Beograd,Vračar (Centar)
1781,stan,prodaja,68.0,2005,,5.0,3.0,True,Centralno,3.0,,52000.0,Niš,Durlan
1782,stan,prodaja,51.0,,,3.0,,True,Samostalno,3.0,,44500.0,Niš,Durlan
1783,stan,prodaja,30.0,,,,,True,,,,28900.0,Pančevo,Centar
1784,stan,prodaja,91.0,,,,3.0,True,,3.0,,2200.0,Beograd,Savski venac
1785,stan,prodaja,78.0,,,,3.0,True,,3.0,,2200.0,Beograd,Savski venac
1786,stan,prodaja,132.0,,,3.0,1.0,True,,4.0,,2100.0,Beograd,Savski venac
1787,stan,prodaja,105.0,,,5.0,4.0,True,Centralno,4.0,,335000.0,Beograd,Terazije ( centar )
1788,stan,prodaja,64.0,,,7.0,7.0,True,Centralno,1.5,,300000.0,Beograd,Vračar (Centar)
1789,stan,izdavanje,36.0,,,5.0,1.0,True,Centralno,2.0,,280.0,Beograd,Đeram pijaca
1792,stan,prodaja,69.0,,,,5.0,True,Centralno,,,90000.0,Beograd,Mirijevo III
1800,stan,prodaja,42.0,2020,,4.0,2.0,True,Samostalno,2.0,1.0,33600.0,Niš,Durlan
1801,stan,prodaja,122.0,,,,4.0,True,Centralno,,,298000.0,Beograd,Lekino brdo
1802,stan,prodaja,152.0,,,,4.0,True,,4.0,,2850.0,Beograd,Novi Beograd Blok 11a (Opština NBG)
1803,stan,prodaja,64.0,2019,,,2.0,True,"Centralno, Klima",3.0,,108100.0,Beograd,Cvetkova pijaca
1804,stan,prodaja,150.0,,,4.0,1.0,True,Centralno,5.0,,540000.0,Beograd,Gornji Dorćol
1805,stan,prodaja,100.0,,,7.0,2.0,True,Centralno,3.0,,235000.0,Beograd,Novi Beograd Blok 29
1809,stan,prodaja,53.0,,,7.0,,True,Centralno,3.0,,130000.0,Beograd,Stari Grad
1810,stan,prodaja,53.0,,,6.0,2.0,True,Centralno,2.0,,95000.0,Beograd,Novi Beograd Blok 11c (Stari Merkator)
1811,stan,prodaja,70.0,,,7.0,7.0,True,Centralno,2.0,,77000.0,Beograd,Trošarina
1812,stan,prodaja,70.0,,,7.0,7.0,True,Centralno,2.0,,77000.0,Beograd,Voždovac
1813,stan,prodaja,47.0,,,,13.0,True,,13.0,,109000.0,Beograd,Belvil
1814,stan,prodaja,47.0,,,,,True,,,,109000.0,Beograd,Novi Beograd Blok 67
1815,stan,prodaja,27.0,,,,,True,,,,56000.0,Beograd,Palilulska pijaca
1817,stan,prodaja,61.0,,,10.0,4.0,True,,,,163000.0,Beograd,Novi Beograd Blok 67
1818,stan,prodaja,45.0,,,,10.0,True,,13.0,,120000.0,Beograd,Belvil
1821,stan,prodaja,71.0,,,,,True,,,,93900.0,Zlatibor,Đurkovac
1822,stan,prodaja,42.0,,,5.0,4.0,True,,2.0,,47950.0,Beograd,Vidikovačka padina
1825,stan,prodaja,55.0,,,6.0,4.0,True,Samostalno,2.0,,45000.0,Niš,Medijana
1826,stan,prodaja,34.0,,,8.0,6.0,True,Centralno,,,64500.0,Beograd,Novi Beograd Blok 1 (Fontana)
1827,stan,prodaja,39.0,,,18.0,2.0,True,Centralno,1.0,,69900.0,Beograd,Novi Beograd Blok 8a
1828,stan,prodaja,48.0,,,11.0,4.0,True,Centralno,2.0,,58000.0,Beograd,Mirijevo II
1829,stan,izdavanje,34.0,,,3.0,1.0,True,Centralno,2.0,,350.0,Beograd,Crveni krst
1830,stan,prodaja,,2019,,,,True,,,,,Zlatibor,Čolovića brdo
1831,stan,prodaja,52.62,,,2.0,2.0,True,Samostalno,2.0,,850.0,Sremska Mitrovica,Centar
1832,stan,prodaja,49.0,,,3.0,2.0,True,Samostalno,2.0,,850.0,Sremska Mitrovica,Aleja
1844,stan,izdavanje,182.0,,,3.0,1.0,True,Centralno,5.0,,1600.0,Beograd,Voždovac
1845,stan,prodaja,77.0,,,7.0,6.0,True,Samostalno,3.0,,78000.0,Niš,Centar
1846,stan,prodaja,49.0,,,4.0,4.0,True,Samostalno,2.0,,31000.0,Bubanj,
1847,stan,izdavanje,85.0,,,,,True,Centralno,3.0,,400.0,Niš,Bulevar Nemanjića
1848,stan,prodaja,50.0,,,4.0,2.0,True,Centralno,2.0,,830.0,Niš,Pantelej
1849,stan,prodaja,180.0,,,,2.0,True,Centralno,5.0,,418600.0,Beograd,Voždovac
1850,stan,prodaja,87.0,,,4.0,3.0,True,Centralno,4.0,,174000.0,Beograd,Lekino brdo
1853,stan,prodaja,,,,8.0,,True,Samostalno,1.0,,,Kopaonik,
1854,stan,prodaja,37.35,,,8.0,,True,Samostalno,,,56000.0,Kopaonik,
1856,stan,prodaja,51.0,,,,4.0,True,Centralno,2.0,,68500.0,Novi Sad,Sajmište
1857,stan,prodaja,45.0,,,,5.0,True,"Centralno, Klima",2.0,,58300.0,Novi Sad,Detelinara nova
1858,stan,prodaja,47.0,,,13.0,13.0,True,Centralno,,,108900.0,Beograd,Belvil
1859,stan,prodaja,51.0,,,5.0,4.0,True,Centralno,2.0,,48000.0,Niš,Centar
1861,stan,izdavanje,45.0,,,,2.0,True,Centralno,2.0,,400.0,Beograd,Gundulićev venac
1862,stan,prodaja,56.0,,,9.0,8.0,True,Centralno,2.0,,74000.0,Beograd,Medaković III
1866,stan,prodaja,161.0,2020,,4.0,3.0,True,,5.0,,1990.0,Beograd,Lekino brdo
1869,stan,prodaja,62.0,,,,,True,,2.0,,117000.0,Beograd,Lekino brdo
1870,stan,prodaja,112.0,,,,1.0,True,,4.0,,291000.0,Beograd,Dedinje (Beli dvor)
1871,stan,izdavanje,90.0,,,,3.0,True,Centralno,3.0,,800.0,Beograd,Vračar (Centar)
1872,stan,prodaja,68.0,2018,,,4.0,True,"Samostalno, Klima",2.0,,70000.0,Beograd,Mirijevo I
1873,stan,prodaja,55.0,2018,,,,True,"Samostalno, Klima",2.0,,71500.0,Beograd,Mirijevo I
1874,stan,prodaja,78.0,,,,,True,"Samostalno, Klima",3.0,,1750.0,Beograd,Voždovac
1875,stan,izdavanje,97.0,,,5.0,4.0,True,Centralno,3.0,,1100.0,Beograd,Kalenić pijaca
1880,stan,prodaja,89.0,2019,,4.0,4.0,True,,3.0,,1750.0,Beograd,Voždovac
1881,stan,prodaja,60.0,,,4.0,1.0,True,Samostalno,3.0,,1950.0,Beograd,Voždovac
1882,stan,prodaja,81.0,,,4.0,3.0,True,Samostalno,3.0,,174150.0,Beograd,Voždovac
1883,stan,prodaja,70.0,,,,1.0,True,Centralno,3.0,,150000.0,Beograd,Lekino brdo
1885,stan,prodaja,155.0,,,4.0,4.0,True,,4.0,,450000.0,Beograd,Dedinje (Beli dvor)
1886,stan,prodaja,30.0,2019,,,,True,,,,50600.0,Zlatibor,Đurkovac
1888,stan,prodaja,72.0,,,,1.0,True,Centralno,3.0,,187000.0,Beograd,Vračar (Hram)
1889,stan,prodaja,52.0,,,,2.0,True,Samostalno,2.0,,48500.0,Niš,Kičevo
1892,stan,prodaja,25.0,,,8.0,1.0,True,Centralno,1.0,,47000.0,Beograd,Šumice
1894,stan,prodaja,53.0,,,,2.0,True,Centralno,2.0,,159000.0,Beograd,Novi Beograd Blok 67a
1895,stan,prodaja,63.0,2019,,4.0,2.0,True,,3.0,,119658.0,Beograd,Lekino brdo
1896,stan,prodaja,52.0,,,5.0,3.0,True,Samostalno,3.0,,109000.0,Beograd,Bajlonijeva pijaca
1897,stan,prodaja,115.0,,,6.0,6.0,True,Centralno,4.0,,2600.0,Beograd,Crveni krst
1898,stan,prodaja,84.0,,,6.0,4.0,True,Centralno,3.0,,2450.0,Beograd,Crveni krst
1899,stan,prodaja,72.0,,,6.0,5.0,True,Centralno,3.0,,2450.0,Beograd,Crveni krst
1900,stan,prodaja,49.0,,,6.0,4.0,True,Centralno,2.0,,2450.0,Beograd,Crveni krst
1902,stan,prodaja,50.0,2020,,4.0,1.0,True,Centralno,,,63424.0,Novi Sad,Podbara
1903,stan,prodaja,69.0,2020,,4.0,1.0,True,Centralno,,,87097.0,Novi Sad,Podbara
1904,stan,prodaja,49.0,2020,,4.0,,True,Centralno,,,61747.0,Novi Sad,Podbara
1905,stan,prodaja,57.0,2020,,4.0,,True,Centralno,,,72009.0,Novi Sad,Podbara
1906,stan,prodaja,59.0,2020,,4.0,,True,Centralno,,,75133.0,Novi Sad,Podbara
1907,stan,prodaja,52.0,2020,,4.0,,True,Centralno,,,66358.0,Novi Sad,Podbara
1908,stan,prodaja,49.0,2020,,4.0,,True,,,,61989.0,Novi Sad,Podbara
1909,stan,prodaja,68.0,2020,,4.0,,True,Centralno,3.0,,85827.0,Novi Sad,Podbara
1910,stan,prodaja,74.0,2020,,4.0,1.0,True,Centralno,,,94942.0,Novi Sad,Podbara
1911,stan,prodaja,66.0,2020,,4.0,4.0,True,Centralno,,,83426.0,Novi Sad,Podbara
1912,stan,prodaja,67.0,2020,,4.0,1.0,True,Centralno,,,85598.0,Novi Sad,Podbara
1913,stan,prodaja,59.0,2020,,4.0,4.0,True,Centralno,,,74473.0,Novi Sad,Podbara
1914,stan,prodaja,64.0,2020,,4.0,1.0,True,Centralno,,,81280.0,Novi Sad,Podbara
1915,stan,prodaja,62.0,2020,,4.0,4.0,True,Centralno,,,78461.0,Novi Sad,Podbara
1916,stan,prodaja,49.0,2020,,4.0,1.0,True,Centralno,,,61925.0,Novi Sad,Podbara
1917,stan,prodaja,62.0,2020,,4.0,4.0,True,Centralno,,,78918.0,Novi Sad,Podbara
1918,stan,prodaja,49.0,2020,,4.0,1.0,True,Centralno,,,61925.0,Novi Sad,Podbara
1919,stan,prodaja,49.0,2020,,4.0,4.0,True,Centralno,,,62319.0,Novi Sad,Podbara
1920,stan,prodaja,66.0,2020,,4.0,1.0,True,Centralno,,,83693.0,Novi Sad,Podbara
1921,stan,prodaja,69.0,2020,,4.0,2.0,True,Centralno,,,87490.0,Novi Sad,Podbara
1922,stan,prodaja,50.0,2020,,4.0,2.0,True,Centralno,,,63691.0,Novi Sad,Podbara
1923,stan,prodaja,63.0,2020,,4.0,4.0,True,Centralno,,,80416.0,Novi Sad,Podbara
1924,stan,prodaja,74.0,2020,,4.0,2.0,True,Centralno,,,94348.0,Novi Sad,Podbara
1925,stan,prodaja,37.0,2020,,4.0,4.0,True,Centralno,,,46380.0,Novi Sad,Podbara
1926,stan,prodaja,36.0,2020,,4.0,4.0,True,Centralno,,,46330.0,Novi Sad,Podbara
1927,stan,prodaja,66.0,2020,,4.0,2.0,True,Centralno,,,83249.0,Novi Sad,Podbara
1928,stan,prodaja,66.0,2020,,4.0,3.0,True,Centralno,,,83718.0,Novi Sad,Podbara
1929,stan,prodaja,49.0,2020,,4.0,3.0,True,Centralno,,,61798.0,Novi Sad,Podbara
1930,stan,prodaja,49.0,2020,,4.0,2.0,True,Centralno,,,61862.0,Novi Sad,Podbara
1931,stan,prodaja,62.0,2020,,4.0,3.0,True,Centralno,,,79185.0,Novi Sad,Podbara
1932,stan,prodaja,65.0,2020,,4.0,3.0,True,Centralno,,,82741.0,Novi Sad,Podbara
1933,stan,prodaja,74.0,2020,,4.0,3.0,True,Centralno,,,93955.0,Novi Sad,Podbara
1934,stan,prodaja,51.0,2020,,4.0,3.0,True,Centralno,,,64656.0,Novi Sad,Podbara
1935,stan,prodaja,140.0,,,,1.0,True,Centralno,,,266000.0,Novi Sad,Centar
1937,stan,prodaja,,2021,,2.0,,True,"Centralno, Samostalno",,,1700.0,Beograd,Zemun (Gardoš)
1938,stan,prodaja,53.0,,,,,True,,,,1800.0,Beograd,Lekino brdo
1940,stan,prodaja,221.0,,,,,True,,9.0,,3600.0,Beograd,Stari Grad
1942,stan,prodaja,39.0,,,,5.0,True,Samostalno,1.0,,25500.0,Niš,Durlan
1948,stan,prodaja,38.0,2019,,,,True,Samostalno,,,,Zlatibor,Centar
1951,stan,izdavanje,133.0,,,,,True,,,,1500.0,Beograd,Gornji Dorćol
1953,stan,prodaja,105.0,,,,,True,Centralno,,,260000.0,Beograd,Zvezdara
1954,stan,prodaja,47.0,2020,,5.0,3.0,True,Centralno,2.0,,76700.0,Beograd,Žarkovo
1955,stan,prodaja,90.0,2020,,5.0,3.0,True,Centralno,4.0,,148300.0,Beograd,Žarkovo
1956,stan,prodaja,35.0,2019,,3.0,,True,Samostalno,,,45500.0,Zlatibor,Čolovića brdo
1958,stan,prodaja,57.0,,,,,True,Centralno,1.0,,68000.0,Beograd,Cerak vinogradi
1966,stan,prodaja,63.0,2020,,3.0,,True,"Centralno, Klima",3.0,,50500.0,Loznica,
1967,stan,prodaja,321.0,,,,,True,Centralno,,,,Beograd,Voždovac
1969,stan,prodaja,68.0,,,3.0,1.0,True,Centralno,,,112000.0,Beograd,Voždovac
1971,stan,prodaja,44.0,,,6.0,6.0,True,Centralno,1.0,,54390.0,Novi Sad,Železnička stanica
1972,stan,prodaja,78.0,,,5.0,2.0,True,"Centralno, Klima",3.0,2.0,189000.0,Beograd,Hadžipopovac
1973,stan,prodaja,55.0,,,5.0,1.0,True,,,,74500.0,Beograd,Voždovac
1975,stan,izdavanje,80.0,,,5.0,2.0,True,Samostalno,2.0,1.0,450.0,Beograd,Savski venac
1976,stan,prodaja,24.0,,,4.0,2.0,True,Centralno,,,42030.0,Novi Sad,Subotički bulevar
1977,stan,prodaja,50.0,,,4.0,1.0,True,Centralno,3.0,,61800.0,Novi Sad,Novo Naselje
1980,stan,prodaja,19.0,,,6.0,3.0,True,Centralno,1.0,,32960.0,Novi Sad,Detelinara nova
1981,stan,prodaja,94.0,,,7.0,1.0,True,,4.0,,125660.0,Novi Sad,Detelinara nova
1982,stan,izdavanje,46.0,,,5.0,1.0,True,Centralno,,,330.0,Beograd,Kosančićev venac
1983,stan,prodaja,63.0,,,,,True,Samostalno,3.0,,60500.0,Niš,Bulevar Nemanjića
1984,stan,prodaja,36.0,,,5.0,3.0,True,Centralno,1.0,,55620.0,Novi Sad,Detelinara nova
1985,stan,prodaja,50.0,,,7.0,6.0,True,Centralno,2.0,,64890.0,Novi Sad,Bulevar
1987,stan,prodaja,72.0,,,9.0,3.0,True,,,,92700.0,Novi Sad,Liman 3
1988,stan,prodaja,55.0,,,5.0,1.0,True,,,,74500.0,Beograd,Voždovac
1990,stan,izdavanje,80.0,,,5.0,2.0,True,Samostalno,2.0,1.0,450.0,Beograd,Savski venac
1991,stan,prodaja,24.0,,,4.0,2.0,True,Centralno,,,42030.0,Novi Sad,Subotički bulevar
1992,stan,prodaja,50.0,,,4.0,1.0,True,Centralno,3.0,,61800.0,Novi Sad,Novo Naselje
1995,stan,prodaja,19.0,,,6.0,3.0,True,Centralno,1.0,,32960.0,Novi Sad,Detelinara nova
1996,stan,prodaja,94.0,,,7.0,1.0,True,,4.0,,125660.0,Novi Sad,Detelinara nova
1997,stan,izdavanje,46.0,,,5.0,1.0,True,Centralno,,,330.0,Beograd,Kosančićev venac
1998,stan,prodaja,63.0,,,,,True,Samostalno,3.0,,60500.0,Niš,Bulevar Nemanjića
1999,stan,prodaja,36.0,,,5.0,3.0,True,Centralno,1.0,,55620.0,Novi Sad,Detelinara nova
2000,stan,prodaja,50.0,,,7.0,6.0,True,Centralno,2.0,,64890.0,Novi Sad,Bulevar
2002,stan,prodaja,72.0,,,9.0,3.0,True,,,,92700.0,Novi Sad,Liman 3
2003,stan,prodaja,83.0,,,9.0,9.0,True,,3.0,,118690.0,Novi Sad,Socijalno
2004,stan,prodaja,37.0,,,2.0,1.0,True,,,,51500.0,Novi Sad,Telep
2006,stan,prodaja,54.0,,,10.0,6.0,True,Centralno,2.0,,74160.0,Novi Sad,Bulevar
2007,stan,prodaja,86.0,2017,,,,True,,2.0,,85000.0,Beograd,Ledine
2008,stan,prodaja,86.0,2017,,,,True,,2.0,,85000.0,Beograd,Ledine
2009,stan,izdavanje,29.0,,,8.0,4.0,True,Centralno,1.0,,300.0,Beograd,Zvezdara
2010,stan,prodaja,54.0,,,2.0,2.0,True,,2.0,1.0,25000.0,Novi Banovci,
2011,stan,prodaja,75.0,,,17.0,7.0,True,Centralno,3.0,,110000.0,Beograd,Novi Beograd Blok 64
2012,stan,prodaja,36.0,,,5.0,3.0,True,,,,55620.0,Novi Sad,Detelinara nova
2014,stan,prodaja,122.0,1900,,,2.0,True,Centralno,4.0,0.0,211000.0,Novi Sad,Centar
2015,stan,prodaja,12.0,,,,,True,,,,21630.0,Novi Sad,Grbavica
2017,stan,prodaja,54.0,,,,3.0,True,Centralno,1.0,1.0,67000.0,Beograd,Kneževac
2019,stan,prodaja,61.0,,,,,True,Centralno,3.0,1.0,61900.0,Beograd,Mirijevo I
2020,stan,prodaja,70.0,,,,5.0,True,Centralno,3.0,1.0,85000.0,Beograd,Voždovac
2021,stan,prodaja,63.0,,,,,True,Centralno,3.0,1.0,89000.0,Beograd,Banovo brdo
2022,stan,prodaja,59.0,2018,,,1.0,True,Centralno,3.0,1.0,115000.0,Beograd,Bulbuder
2023,stan,prodaja,72.0,,,,1.0,True,"Centralno, Klima",3.0,1.0,128000.0,Beograd,Novi Beograd Blok 22
2024,stan,prodaja,72.0,,,,1.0,True,"Centralno, Klima",3.0,1.0,83000.0,Beograd,Vidikovac
2028,stan,prodaja,37.0,,,2.0,1.0,True,,,,51500.0,Novi Sad,Telep
2030,stan,prodaja,54.0,,,10.0,6.0,True,Centralno,2.0,,74160.0,Novi Sad,Bulevar
2031,stan,prodaja,86.0,2017,,,,True,,2.0,,85000.0,Beograd,Ledine
2032,stan,izdavanje,29.0,,,8.0,4.0,True,Centralno,1.0,,300.0,Beograd,Zvezdara
2033,stan,prodaja,54.0,,,2.0,2.0,True,,2.0,1.0,25000.0,Novi Banovci,
2034,stan,prodaja,75.0,,,17.0,7.0,True,Centralno,3.0,,110000.0,Beograd,Novi Beograd Blok 64
2035,stan,prodaja,36.0,,,5.0,3.0,True,,,,55620.0,Novi Sad,Detelinara nova
2037,stan,prodaja,122.0,1900,,,2.0,True,Centralno,4.0,0.0,211000.0,Novi Sad,Centar
2038,stan,prodaja,12.0,,,,,True,,,,21630.0,Novi Sad,Grbavica
2040,stan,prodaja,54.0,,,,3.0,True,Centralno,1.0,1.0,67000.0,Beograd,Kneževac
2042,stan,prodaja,61.0,,,,,True,Centralno,3.0,1.0,61900.0,Beograd,Mirijevo I
2043,stan,prodaja,70.0,,,,5.0,True,Centralno,3.0,1.0,85000.0,Beograd,Voždovac
2044,stan,prodaja,63.0,,,,,True,Centralno,3.0,1.0,89000.0,Beograd,Banovo brdo
2045,stan,prodaja,59.0,2018,,,1.0,True,Centralno,3.0,1.0,115000.0,Beograd,Bulbuder
2046,stan,prodaja,72.0,,,,1.0,True,"Centralno, Klima",3.0,1.0,128000.0,Beograd,Novi Beograd Blok 22
2047,stan,prodaja,72.0,,,,1.0,True,"Centralno, Klima",3.0,1.0,83000.0,Beograd,Vidikovac
2049,stan,prodaja,61.0,,,,,True,Centralno,3.0,1.0,61900.0,Beograd,Mirijevo I
2050,stan,prodaja,70.0,,,,5.0,True,Centralno,3.0,1.0,85000.0,Beograd,Voždovac
2051,stan,prodaja,63.0,,,,,True,Centralno,3.0,1.0,89000.0,Beograd,Banovo brdo
2052,stan,prodaja,59.0,2018,,,1.0,True,Centralno,3.0,1.0,115000.0,Beograd,Bulbuder
2053,stan,prodaja,72.0,,,,1.0,True,"Centralno, Klima",3.0,1.0,128000.0,Beograd,Novi Beograd Blok 22
2054,stan,prodaja,72.0,,,,1.0,True,"Centralno, Klima",3.0,1.0,83000.0,Beograd,Vidikovac
2058,stan,prodaja,66.0,,,,4.0,True,"Centralno, Klima",3.0,1.0,159900.0,Beograd,Centar (uži)
2059,stan,prodaja,68.0,,,,5.0,True,"Centralno, Klima",3.0,1.0,118500.0,Beograd,Novi Beograd Blok 70 (Kineski TC)
2060,stan,prodaja,74.0,,,,1.0,True,"Samostalno, Klima",3.0,1.0,102000.0,Beograd,Julino brdo
2061,stan,prodaja,57.0,,,,7.0,True,"Centralno, Klima",3.0,1.0,124500.0,Beograd,Novi Beograd Blok 1 (Fontana)
2062,stan,prodaja,62.0,,,,3.0,True,Centralno,3.0,1.0,109500.0,Beograd,Novi Beograd Blok 11c (Stari Merkator)
2063,stan,prodaja,58.0,,,,4.0,True,"Centralno, Klima",3.0,1.0,168000.0,Beograd,Centar (uži)
2064,stan,prodaja,76.0,,,,1.0,True,"Centralno, Klima",3.0,1.0,90000.0,Beograd,Miljakovac I
2066,stan,prodaja,75.0,,,,6.0,True,"Centralno, Klima",3.0,1.0,120000.0,Beograd,Novi Beograd Blok 64
2067,stan,prodaja,46.0,,,,11.0,True,"Centralno, Klima",2.0,1.0,78000.0,Beograd,Novi Beograd Blok 21 (10. Gimnazija)
2068,stan,prodaja,42.0,,,,,True,"Centralno, Klima",3.0,1.0,85000.0,Beograd,Novi Beograd Blok 23
2069,stan,prodaja,78.0,,,,4.0,True,"Centralno, Klima",3.0,1.0,141500.0,Beograd,Novi Beograd Blok 70a
2071,stan,prodaja,68.0,,,,3.0,True,Centralno,3.0,1.0,135000.0,Beograd,Novi Beograd Blok 38 (OŠ Ratko Mitrović)
2072,stan,prodaja,64.0,,,,1.0,True,"Centralno, Klima",3.0,1.0,70000.0,Beograd,Kanarevo brdo
2073,stan,prodaja,64.0,,,,1.0,True,"Centralno, Klima",3.0,1.0,70000.0,Beograd,Miljakovac I
2074,stan,prodaja,72.0,,,,7.0,True,"Centralno, Klima",3.0,1.0,117000.0,Beograd,Novi Beograd Blok 70 (Kineski TC)
2075,stan,prodaja,71.0,,,,2.0,True,"Centralno, Klima",3.0,1.0,123000.0,Beograd,Novi Beograd Blok 37
2076,stan,prodaja,65.0,,,,4.0,True,"Centralno, Klima",3.0,1.0,131000.0,Beograd,Novi Beograd Blok 11 (Hotel Jugoslavija)
2077,stan,prodaja,63.0,,,,6.0,True,"Centralno, Klima",3.0,1.0,121500.0,Beograd,Novi Beograd Blok 62
2078,stan,prodaja,70.0,,,,1.0,True,Samostalno,3.0,,25000.0,Beograd,Padinska skela
2079,stan,prodaja,37.0,,,6.0,2.0,True,,,,75000.0,Beograd,Voždovac
2081,stan,prodaja,43.0,,,,,True,Centralno,2.0,,87000.0,Beograd,Novi Beograd Blok 33 (Genex kula)
2082,stan,prodaja,57.0,,,,7.0,True,Centralno,2.0,,85000.0,Beograd,
2083,stan,prodaja,44.0,,,,,True,Centralno,2.0,,85000.0,Beograd,Novi Beograd Blok 33 (Genex kula)
2084,stan,prodaja,32.0,2020,,,3.0,True,Samostalno,1.0,,57600.0,Beograd,Zemun (Gornji grad)
2085,stan,prodaja,90.0,2020,,,3.0,True,Samostalno,3.0,,153000.0,Beograd,Zemun (Gornji grad)
2099,stan,prodaja,48.0,,,5.0,5.0,True,,2.0,,56650.0,Novi Sad,Detelinara nova
2101,stan,prodaja,28.0,,,6.0,6.0,True,Samostalno,1.0,,22900.0,Niš,Bulevar Nemanjića
2103,stan,izdavanje,26.0,,,,2.0,True,"Samostalno, Klima",,,250.0,Beograd,Centar (uži)
2104,stan,prodaja,33.0,,,,,True,Samostalno,1.0,,53000.0,Beograd,Gradska bolnica
2107,stan,prodaja,84.0,,,,1.0,True,Centralno,5.0,1.0,179000.0,Beograd,Lekino brdo
2110,stan,prodaja,84.0,,,,1.0,True,Centralno,5.0,1.0,179000.0,Beograd,Lekino brdo
2111,stan,prodaja,57.0,,,,,True,,,,750.0,Sombor,Centar
2112,stan,prodaja,64.0,,,,6.0,True,Centralno,2.0,,74000.0,Beograd,Zemun (Nova Galenika)
2113,stan,izdavanje,22.0,,,,,True,Samostalno,,,150.0,Beograd,Savski venac
2122,stan,prodaja,26.0,,,5.0,2.0,True,Centralno,1.0,,39970.0,Novi Sad,Detelinara
2123,stan,prodaja,91.0,,,,,True,"Centralno, Klima",4.0,3.0,250000.0,Beograd,Gundulićev venac
2128,stan,prodaja,26.0,,,5.0,2.0,True,Centralno,1.0,,39970.0,Novi Sad,Detelinara
2129,stan,prodaja,91.0,,,,,True,"Centralno, Klima",4.0,3.0,250000.0,Beograd,Gundulićev venac
2135,stan,prodaja,33.0,,,,4.0,True,Samostalno,1.0,1.0,42000.0,Beograd,Karaburma
2136,stan,prodaja,53.0,,,12.0,11.0,True,Centralno,2.0,,65510.0,Novi Sad,Detelinara
2137,stan,prodaja,47.0,,,4.0,2.0,True,Centralno,2.5,,54600.0,Novi Sad,Detelinara
2138,stan,prodaja,49.0,,,5.0,3.0,True,,,,68140.0,Novi Sad,Grbavica
2139,stan,prodaja,30.0,,,4.0,4.0,True,Samostalno,2.0,,78000.0,Beograd,Slavija
2141,stan,prodaja,46.0,,,4.0,2.0,True,Samostalno,,,62000.0,Beograd,Karaburma
2142,stan,prodaja,58.0,,,2.0,,True,Samostalno,2.0,,155000.0,Beograd,Kalenić pijaca
2143,stan,prodaja,34.0,,,5.0,1.0,True,Centralno,,,70000.0,Beograd,Botanička bašta
2144,stan,prodaja,44.0,,,3.0,,True,Samostalno,2.0,,49000.0,Beograd,Mali mokri lug
2145,stan,prodaja,40.0,,,2.0,,True,Centralno,2.0,,67000.0,Beograd,Severni bulevar
2146,stan,prodaja,50.0,,,2.0,1.0,True,Centralno,1.0,,102000.0,Beograd,Crveni krst
2147,stan,prodaja,31.0,,,5.0,5.0,True,Centralno,1.0,,40000.0,Beograd,Miljakovac I
2148,stan,prodaja,31.0,,,5.0,5.0,True,Centralno,1.0,,40000.0,Beograd,Miljakovac I
2149,stan,izdavanje,90.0,,,7.0,6.0,True,,3.0,,800.0,Beograd,Palilula
2150,stan,prodaja,38.0,,,6.0,3.0,True,Centralno,1.0,,69000.0,Beograd,Čukarička padina
2151,stan,prodaja,53.0,,,4.0,1.0,True,,2.5,,84650.0,Novi Sad,Podbara
2153,stan,prodaja,109.0,,,6.0,1.0,True,Centralno,,,170000.0,Beograd,Palilula
2156,stan,prodaja,92.0,,,5.0,1.0,True,Centralno,3.0,,118450.0,Novi Sad,Detelinara nova
2157,stan,prodaja,49.0,,,6.0,1.0,True,Centralno,1.5,,115000.0,Beograd,Bajlonijeva pijaca
2158,stan,prodaja,150.0,,,2.0,2.0,True,Centralno,4.0,2.0,,Novi Sad,Centar
2159,stan,prodaja,,1965,,2.0,1.0,True,"Centralno, Samostalno",2.0,1.0,42000.0,Negotin,
2160,stan,izdavanje,67.0,,,4.0,1.0,True,Centralno,,1.0,,Beograd,Miljakovac I
2162,stan,izdavanje,22.0,,,4.0,,True,Samostalno,1.0,1.0,150.0,Beograd,Medaković II
